Date, Open, High, Low, Close, Volume, Adj Close, Dividend, Stock Split
2012-09-14, 689.96, 696.98, 687.89, 691.28, 150118500, 91.29,,
2012-09-13, 677.37, 685.50, 674.77, 682.98, 149590000, 90.20,,
2012-09-12, 666.85, 669.90, 656.00, 669.79, 178058300, 88.45,,
2012-09-11, 665.11, 670.10, 656.50, 660.59, 125995800, 87.24,,
2012-09-10, 680.45, 683.29, 662.10, 662.74, 121999500, 87.52,,
2012-09-07, 678.05, 682.48, 675.77, 680.44, 82416600, 89.86,,
2012-09-06, 673.17, 678.29, 670.80, 676.27, 97799100, 89.31,,
2012-09-05, 675.57, 676.35, 669.60, 670.23, 84093800, 88.51,,
2012-09-04, 665.76, 675.14, 664.50, 674.97, 91973000, 89.14,,
2012-08-31, 667.25, 668.60, 657.25, 665.24, 84580300, 87.85,,
2012-08-30, 670.64, 671.55, 662.85, 663.87, 75674900, 87.67,,
2012-08-29, 675.25, 677.67, 672.60, 673.47, 50701700, 88.94,,
2012-08-28, 674.98, 676.10, 670.67, 674.80, 66854200, 89.12,,
2012-08-27, 679.99, 680.87, 673.54, 675.68, 106752100, 89.23,,
2012-08-24, 659.51, 669.48, 655.55, 663.22, 109335100, 87.59,,
2012-08-23, 666.11, 669.90, 661.15, 662.63, 105032200, 87.51,,
2012-08-22, 654.42, 669.00, 648.11, 668.87, 141330700, 88.33,,
2012-08-21, 670.82, 674.88, 650.33, 656.06, 203179900, 86.64,,
2012-08-20, 650.01, 665.15, 649.90, 665.15, 153346200, 87.84,,
2012-08-17, 640.00, 648.19, 638.81, 648.11, 110690300, 85.59,,
2012-08-16, 631.21, 636.76, 630.50, 636.34, 63633500, 84.04,,
2012-08-15, 631.30, 634.00, 627.75, 630.83, 64335600, 83.31,,
2012-08-14, 631.87, 638.61, 630.21, 631.69, 85042300, 83.42,,
2012-08-13, 623.39, 630.00, 623.25, 630.00, 69708100, 83.20,,
2012-08-10, 618.71, 621.76, 618.70, 621.70, 48734700, 82.10,,
2012-08-09, 617.85, 621.73, 617.80, 620.73, 55410600, 81.98, 0.37857, 
2012-08-08, 619.39, 623.88, 617.10, 619.86, 61176500, 81.51,,
2012-08-07, 622.77, 625.00, 618.04, 620.91, 72611700, 81.65,,
2012-08-06, 617.29, 624.87, 615.26, 622.55, 75525800, 81.86,,
2012-08-03, 613.63, 617.98, 611.56, 615.70, 86230200, 80.96,,
2012-08-02, 602.84, 610.69, 600.25, 607.79, 83039600, 79.92,,
